message_id,encryption_ms,scoring_ms,decryption_ms,end_to_end_ms
stage3_allow_audit_or_compliance_risk_review_c20_v08,4.578679974656552,26.477076986338943,2.465728030074388,33.759942976757884
stage3_allow_audit_or_compliance_risk_review_c20_v09,4.600599000696093,26.071010972373188,2.6262869942002,33.518154988996685
stage3_allow_audit_or_compliance_risk_review_c20_v10,4.571639990899712,26.20366995688528,2.470357983838767,33.485995954833925
stage3_block_direct_injection_c18_v01,4.595278995111585,26.1359810247086,2.392469032201916,33.38352602440864
stage3_block_direct_injection_c18_v02,4.654699005186558,26.369298982899636,2.6417470071464777,33.92092202557251
stage3_block_direct_injection_c18_v03,4.5806600246578455,26.117749977856874,2.7913060039281845,33.707474009133875
stage3_block_direct_injection_c18_v04,4.617808968760073,26.2741589685902,2.7632860001176596,33.929182041902095
stage3_block_direct_injection_c18_v05,4.612658987753093,26.32500894833356,2.7639250038191676,33.92285102745518
stage3_block_direct_injection_c18_v06,4.601460008416325,26.462947018444538,2.7369759627617896,33.99593196809292
stage3_block_direct_injection_c18_v07,4.589969001244754,27.58060797350481,2.7351860189810395,35.135390993673354
stage3_block_direct_injection_c18_v08,4.60008904337883,26.33841900387779,2.709585998672992,33.902251976542175
stage3_block_direct_injection_c18_v09,4.615098994690925,26.130050013307482,2.6221979642286897,33.564835030119866
stage3_block_direct_injection_c18_v10,4.62042901199311,26.55604702886194,2.598427003249526,33.973270968999714
stage3_block_direct_injection_c19_v01,4.541779984720051,26.243159954901785,2.6761259650811553,33.681594009976834
stage3_block_direct_injection_c19_v02,4.57268999889493,26.239449973218143,2.601946995127946,33.63739501219243
stage3_block_direct_injection_c19_v03,4.584948997944593,26.101300958544016,2.626297005917877,33.50499499356374
stage3_block_direct_injection_c19_v04,4.603808978572488,26.63148700958118,2.613456977996975,34.04754103394225
stage3_block_direct_injection_c19_v05,4.577030020300299,26.467626972589642,2.9151440248824656,34.16247997665778
stage3_block_direct_injection_c19_v06,4.6457090065814555,26.202579028904438,2.686096995603293,33.73527299845591
stage3_block_direct_injection_c19_v07,4.570470016915351,26.49811696028337,2.670725982170552,33.938142005354166
stage3_block_direct_injection_c19_v08,4.5385099947452545,26.2590289930813,2.729476022068411,33.72956300154328
stage3_block_direct_injection_c19_v09,4.5479999971576035,26.46797796478495,2.7560549788177013,33.9742720243521
stage3_block_direct_injection_c19_v10,4.5445209834724665,26.274759031366557,2.612616983242333,33.633504004683346
stage3_block_direct_injection_c20_v01,4.590809985529631,26.241828978527337,2.6106570148840547,33.6225550272502
stage3_block_direct_injection_c20_v02,4.569749988149852,26.149960001930594,2.92939500650391,33.935012004803866
stage3_block_direct_injection_c20_v03,4.598119994625449,26.088810991495848,2.5377770070917904,33.4717360092327
stage3_block_direct_injection_c20_v04,4.620138963218778,26.403898024000227,2.639467013068497,33.84162305155769
stage3_block_direct_injection_c20_v05,4.598999046720564,26.293008995708078,2.7302660164423287,33.81969197653234
stage3_block_direct_injection_c20_v06,4.624620021786541,26.24035900225863,2.5037979939952493,33.62561500398442
stage3_block_direct_injection_c20_v07,4.633549018763006,26.24758001184091,2.7285960386507213,33.78914302447811
stage3_block_direct_injection_c20_v08,4.608439980074763,26.325727987568825,3.1040030298754573,34.24966899910942
stage3_block_direct_injection_c20_v09,4.640750004909933,26.291638961993158,2.554917009547353,33.73830404598266
